chromosome	BrdU_start	BrdU_end	readID	read_start	read_end	strand	sample
chr5	167965130	167968776	c5a14ff1-32b2-4bab-abd4-cf9ea63b1cb7	167963921	167986556	fwd	UWB_Cisp0
chr5	168814599	168820881	de6f411f-9bc6-46df-9a48-01510b802753	168804089	168838554	fwd	UWB_Cisp0
chr5	169231005	169234011	28a5102c-f2df-4ff7-b070-147fbdd9ab4d	169221942	169242473	fwd	UWB_Cisp0
chr5	169915388	169921638	0bb30150-eb7c-4c0d-9b81-7c1430359c76	169912294	169923722	rev	UWB_Cisp0
chr5	172034589	172040608	61ec6a8f-2710-4368-ae67-6b2d40b61230	172024493	172043386	fwd	UWB_Cisp0
chr5	172513584	172514730	53007130-b20e-48b0-8c15-1ec9f11f7272	172513208	172522078	rev	UWB_Cisp0
chr5	175003153	175007887	9d7dea67-f276-4774-bff4-17cc0133e240	174997400	175008815	rev	UWB_Cisp0
chr5	175584715	175589448	3220af28-ea7f-4e8a-8a7e-a693fcb85067	175584218	175613501	rev	UWB_Cisp0
chr5	176117935	176121307	9a8a9fff-8d03-49d4-816e-cf06e7ca6702	176117925	176129885	fwd	UWB_Cisp0
chr5	176767246	176770285	11f93d25-0f8e-447f-a47e-367b0be70767	176760910	176771829	rev	UWB_Cisp0
chr5	177292234	177293487	91257d2d-98db-4f26-8347-9418675660f2	177292227	177311060	fwd	UWB_Cisp0
chr6	1618588	1624006	dba1cc21-0f1d-4122-9d62-2683f8729544	1616071	1624026	fwd	UWB_Cisp0
chr6	3958614	3962481	b3f6a9e1-95a4-41c6-881c-e1dc6972a37f	3955904	3964261	fwd	UWB_Cisp0
chr6	7554762	7557828	0d3f07a4-7dd5-4121-ace0-42a1c4a95356	7554214	7561968	rev	UWB_Cisp0
chr6	7977224	7979508	d35dfb4b-2686-4947-8f92-6b85fe07baf7	7970317	7979512	rev	UWB_Cisp0
chr6	7986556	7992316	af8cbf08-ffb3-438f-bbb7-af79ce70c2f0	7979595	7992320	rev	UWB_Cisp0
chr6	9584771	9589639	f020490c-f89e-49a7-bfc8-3ffbb7bb4cc0	9574356	9589644	rev	UWB_Cisp0
chr6	10634741	10639530	e5609f76-c76e-42f3-a610-c75a086ffaea	10626855	10639535	fwd	UWB_Cisp0
chr6	17421900	17423431	72f04020-f154-4d01-ae7a-5937327b3752	17421885	17427771	rev	UWB_Cisp0
chr6	17958563	17963587	6682087e-9ee3-46fb-9cc2-91983df81444	17957756	17970701	fwd	UWB_Cisp0
chr6	18185190	18186665	242d804a-4ca2-499e-8a7b-cce942b26972	18175847	18186670	rev	UWB_Cisp0
chr6	19278488	19283627	506417a4-e2f0-4d49-a504-c3233fefbabd	19277063	19285492	fwd	UWB_Cisp0
chr6	19414376	19421592	541c0925-fbf5-4418-a483-e32cddb8bc69	19414371	19429782	fwd	UWB_Cisp0
chr6	19577086	19578265	33a64a98-1ec9-4da9-8bd4-5e78ff1ed45b	19577080	19585378	fwd	UWB_Cisp0
chr6	20748734	20752745	deed7f8c-bafa-40ec-aec9-c012b3dea540	20738475	20752753	rev	UWB_Cisp0
chr6	22374006	22377696	70fcf34b-f1ab-4afb-9ea5-91831ef2585a	22368438	22384988	rev	UWB_Cisp0
chr6	25377701	25380400	45200a29-d19c-4770-8d13-f90cd6655017	25370094	25380408	rev	UWB_Cisp0
chr6	27160968	27166269	2ec7d11d-5772-4464-a828-e6a1b6c9343c	27159840	27179817	rev	UWB_Cisp0
chr6	27171140	27176804	2ec7d11d-5772-4464-a828-e6a1b6c9343c	27159840	27179817	rev	UWB_Cisp0
chr6	37595127	37598355	f39f5425-850f-4e89-b046-1ef10308c438	37593199	37598361	fwd	UWB_Cisp0
chr6	39412499	39416006	91240975-c284-4db5-bdd4-4ceb71a5c4c4	39398265	39416010	rev	UWB_Cisp0
chr6	39736193	39738672	30b71824-7fc7-409a-95ec-393643bb66ba	39736188	39748893	rev	UWB_Cisp0
chr6	40996231	41002481	22686fc9-864f-49c9-9519-573e88f319b0	40996214	41006583	fwd	UWB_Cisp0
chr6	41998860	42000066	db2c81d2-8f98-404d-b239-323908e55a3e	41995468	42007250	fwd	UWB_Cisp0
chr6	42364574	42367144	f9c2e788-df5b-456f-a0c8-603d4cfcf4e4	42364563	42370419	fwd	UWB_Cisp0
chr6	42436998	42442109	8e169db9-3f18-47fd-b865-35c41372f424	42435821	42444844	fwd	UWB_Cisp0
chr6	49410024	49414271	84f0de36-50db-49f8-a2a1-b3c63ca66558	49406882	49418787	rev	UWB_Cisp0
chr6	49446276	49450629	16fd4323-a08a-43c4-b709-0421542c032e	49446271	49456876	rev	UWB_Cisp0
chr6	50161104	50164963	7d792f2a-1382-4d08-8916-a3a2b06e8c26	50156948	50164975	rev	UWB_Cisp0
chr6	52771595	52775592	d1e6f015-bd3f-44fc-b6be-7cd8055fa16b	52766060	52775596	rev	UWB_Cisp0
chr6	54542414	54550375	cda565f5-53f9-4191-99d3-1a89536a5153	54539027	54551282	fwd	UWB_Cisp0
chr6	54696355	54697533	67c0b184-ee83-48ea-ab53-c8212e07f77c	54686071	54697539	rev	UWB_Cisp0
chr6	55603925	55612447	c961ab88-3b52-4430-81fd-c0e95593306a	55603917	55617576	fwd	UWB_Cisp0
chr6	60573709	60575707	8dc16012-c041-4944-89d4-ebba6a5cc98c	60568591	60579405	fwd	UWB_Cisp0
chr6	60777315	60782746	7a041c09-3f57-4fd7-95c8-46872b6205d6	60770385	60784159	fwd	UWB_Cisp0
chr6	60857759	60861055	48232871-800e-49bc-acc2-41a87a2f50b5	60857281	60871776	fwd	UWB_Cisp0
chr6	61883435	61886209	9afd8b84-4233-49cd-b467-026a50a36924	61877730	61889589	fwd	UWB_Cisp0
chr6	62088733	62095161	7ce0cc03-e9fd-4d61-84f6-8f0f9945997e	62088727	62099142	rev	UWB_Cisp0
chr6	62927480	62931467	eced81f8-2ed4-4bad-9ec3-5de57e7c096d	62927476	62938426	fwd	UWB_Cisp0
chr6	63029732	63037678	3dd8da40-a437-4b5a-857a-1418e681a541	63029009	63041279	fwd	UWB_Cisp0
chr6	63406946	63409550	8d6112d6-4da2-43ef-8238-bc93fd31b27b	63406893	63422919	fwd	UWB_Cisp0
chr6	65652710	65657319	4caa4a68-f055-441e-b776-093aa22ea008	65652059	65671724	rev	UWB_Cisp0
chr6	67005234	67007501	0c0f80e6-e35b-4bb5-aedf-560b245aaedf	66991458	67008582	rev	UWB_Cisp0
chr6	67979149	67984080	f6eb8f08-cc0f-42dd-96cb-4a816c359b55	67971127	67985617	rev	UWB_Cisp0
chr6	68529966	68541264	c42e1f23-7d60-4a58-b0be-44a2715b8e08	68526764	68541998	rev	UWB_Cisp0
chr6	70964723	70967043	ed0490f0-7259-42a1-a6e8-de42263df43d	70964715	70974785	fwd	UWB_Cisp0
chr6	71152572	71156770	bbfc8384-3204-44ae-ad24-99dd723c9fba	71144413	71156775	rev	UWB_Cisp0
chr6	73487714	73488798	9b96e81b-56c5-402b-a4ec-5a8c07923a59	73482485	73488809	fwd	UWB_Cisp0
chr6	74683038	74684877	663abba3-03e5-4079-8dbc-95a8c9b12321	74681210	74692400	rev	UWB_Cisp0
chr6	76224483	76229038	519830b3-68fd-482a-bdbb-03d428c3331c	76217110	76229047	fwd	UWB_Cisp0
chr6	79986656	79989587	ee1579c4-cab3-4698-94ee-138f530e7762	79986651	79999232	rev	UWB_Cisp0
chr6	81239120	81241641	d0c7f22e-0a4c-4c52-8881-9a4aa8733d1a	81239114	81248378	fwd	UWB_Cisp0
chr6	82125381	82128240	4a1adadf-0ac6-440f-a4d2-3c177ba63009	82125374	82135757	fwd	UWB_Cisp0
chr6	82809390	82816760	13c87076-bd0a-4dea-b57c-257435a11e32	82807306	82816764	rev	UWB_Cisp0
chr6	83287659	83292403	822ca1cf-d3c7-403c-9da1-ade60f3c79bd	83287152	83297383	fwd	UWB_Cisp0
chr6	84938368	84945244	08e95e12-1c76-48f0-9396-a8fd87b0f1dc	84936312	84958791	rev	UWB_Cisp0
chr6	86156276	86160345	852c59de-a7f2-4f0c-8f6a-539e8b8b295f	86147248	86160352	rev	UWB_Cisp0
chr6	86439268	86442308	980be5e3-9d02-450d-abc5-13d97230a16e	86413093	86442313	fwd	UWB_Cisp0
chr6	90764617	90769027	b7f1c3b8-08ec-4949-98e4-d746c6f471cc	90756615	90769033	fwd	UWB_Cisp0
chr6	90970091	90979487	8ef0dd5b-9cfd-4cfd-9fc5-12571abf346b	90970086	90982403	fwd	UWB_Cisp0
chr6	91844639	91854981	07778843-33de-4e0b-847b-8fd072e13d5f	91842705	91859054	rev	UWB_Cisp0
chr6	93731745	93738175	c0ab225b-0d03-4be7-9fc8-decf58667837	93718389	93743526	rev	UWB_Cisp0
chr6	97048698	97049907	f40394e5-9e97-4207-bdba-690f888cdc24	97048693	97056086	rev	UWB_Cisp0
chr6	97152472	97155843	2adcf72d-f0f2-4179-bc28-2a035aaa7f69	97148390	97155853	fwd	UWB_Cisp0
chr6	97317355	97318783	70cc2a9c-c858-4029-b34d-1d2694496d3b	97317348	97333584	fwd	UWB_Cisp0
chr6	98221914	98226032	6b85a57a-288d-48ec-a2c0-1bfd718c4574	98221904	98231834	fwd	UWB_Cisp0
chr6	100424764	100432074	47873f4c-da51-4cd3-9d1b-9a3b995c6b59	100424756	100435798	rev	UWB_Cisp0
chr6	104642172	104649298	317ca602-c91a-4c60-a746-c106b490205c	104642167	104655556	rev	UWB_Cisp0
chr6	106007161	106011160	d31f1d22-8983-41d4-9f70-7cf722ee9b71	106007144	106015058	fwd	UWB_Cisp0
chr6	109536276	109539949	0c08bb82-47fe-4dbd-93c2-c94ae953ac81	109528686	109541289	rev	UWB_Cisp0
chr6	110186242	110189069	45b65887-d628-49aa-a887-77ce89643600	110184975	110194314	fwd	UWB_Cisp0
chr6	111721597	111725301	a5b67ad8-75af-4120-ac09-62592c840f22	111716272	111726743	fwd	UWB_Cisp0
chr6	114356288	114359189	6a7025fd-3bb8-4945-a4c3-a3f2bf7b8152	114356273	114366773	fwd	UWB_Cisp0
chr6	118477764	118481272	8acf3a89-df1c-4d51-a608-2aacb0b22030	118473517	118481277	fwd	UWB_Cisp0
chr6	118907965	118912637	40abbc98-fcc2-4299-8936-9d014b3f9b55	118907954	118927694	fwd	UWB_Cisp0
chr6	119577934	119580285	65a014bd-1b31-4144-bc3c-1a7cbb4e7c93	119571963	119580290	rev	UWB_Cisp0
chr6	119833641	119838020	b6eec912-b3d9-4802-89a1-78d6716b3c1b	119830579	119840691	fwd	UWB_Cisp0
chr6	120843922	120851145	dc334129-96e2-46a5-9886-4f43b6480810	120841761	120858397	rev	UWB_Cisp0
chr6	121742713	121749469	3792c4a9-55cb-4a09-bb2e-689108fffbe3	121738637	121751187	rev	UWB_Cisp0
chr6	126001942	126004908	f6a1d6bc-619f-49a5-b1ae-b49ef03c1f88	125994030	126005633	fwd	UWB_Cisp0
chr6	127045625	127050434	15572d45-c859-4651-a8e7-222a1dc1e1dc	127042775	127051899	rev	UWB_Cisp0
chr6	129369407	129374348	1032e358-e26d-418a-af93-49518a8ec48b	129369401	129393394	rev	UWB_Cisp0
chr6	132214674	132218076	b06c3042-e8ab-4638-bb52-a54a6b308c31	132211608	132218086	fwd	UWB_Cisp0
chr6	133463343	133466009	1b73fd2e-02ab-4bc2-9775-b069eb9334e3	133455877	133466024	fwd	UWB_Cisp0
chr6	133556090	133560746	f4ee1aeb-ca44-4a22-b664-245d1001b6c7	133556083	133568306	rev	UWB_Cisp0
chr6	134133975	134142809	32488253-4493-44ea-be27-92172514ab4b	134128955	134142962	rev	UWB_Cisp0
chr6	134877785	134881809	e8bafe5c-4554-4d6f-bcc0-86407a6234c4	134877779	134885572	rev	UWB_Cisp0
chr6	136983670	136986848	1e65f6ea-de41-4dc2-800b-1266cf73ca14	136979350	136988365	rev	UWB_Cisp0
chr6	137817466	137821051	e411ebc9-6418-4a75-a7f8-9b274d3646cf	137800041	137821058	fwd	UWB_Cisp0
chr6	143143827	143147840	6b529d31-b428-42f5-840e-db20118b350f	143143821	143160001	rev	UWB_Cisp0
chr6	151004948	151006420	9bf7a552-3bcb-4f55-8dda-7046fabf3960	151001142	151016931	rev	UWB_Cisp0
chr6	152444555	152450008	4e340553-92a9-4221-bfc7-b5278b52cdd5	152443318	152456343	rev	UWB_Cisp0
chr6	160724049	160726456	d1ffbcb8-a260-41d4-a30e-fa389d8037c9	160724044	160737594	fwd	UWB_Cisp0
chr6	164184580	164186292	2eb67af9-5f28-4a69-b853-6eec3919f446	164175476	164186368	fwd	UWB_Cisp0
chr6	167002514	167009444	3ca6b736-8090-4290-b87a-2588cbfec943	166997068	167009457	rev	UWB_Cisp0
chr6	170639532	170646126	1f9a3edb-4d3b-4e9b-80bb-fbce94da07ac	170637911	170649249	fwd	UWB_Cisp0
chr7	874062	882729	0bbafe77-83fe-40bb-a1c8-ad8772a0fff8	862965	885061	fwd	UWB_Cisp0
chr7	5137039	5139746	0e1174d9-ff7c-4b9c-8bdd-f00335cdb2cd	5136500	5145354	fwd	UWB_Cisp0
chr7	5196475	5202124	a22b46fe-2879-4e7d-82d6-bd7ebfdf1d91	5195890	5207494	rev	UWB_Cisp0
chr7	12093283	12096251	399b88f0-ba11-4892-b8fe-e2a26d315ce4	12088936	12098803	fwd	UWB_Cisp0
chr7	12208112	12212923	b854b061-15f8-4ce5-86b5-1a2a9580ac5c	12208105	12220537	rev	UWB_Cisp0
chr7	22948408	22951037	7f0818ae-5803-4f32-a1a5-80cf0b920347	22940463	22952655	fwd	UWB_Cisp0
chr7	23462949	23464310	c343638f-e325-4074-9b3e-28cafc9a877a	23449518	23464320	fwd	UWB_Cisp0
chr7	25227608	25229525	711aae67-8b59-4419-aa86-660fe1910a75	25219341	25229529	rev	UWB_Cisp0
chr7	25836259	25838096	80e2c319-b17a-4aac-b98d-a51a50ee0f32	25836253	25842851	fwd	UWB_Cisp0
chr7	31710518	31715489	5546c34d-856b-42a3-8e9b-32ffeef70a4f	31710253	31733211	fwd	UWB_Cisp0
chr7	37787602	37792071	a43f05c6-6fc2-4d9a-99cd-cd5060815eb1	37783778	37792077	rev	UWB_Cisp0
chr7	40962679	40965156	5063a226-b78d-404d-8aff-9685ca416550	40956937	40981809	rev	UWB_Cisp0
chr7	41419921	41424833	34b1fa79-8ae2-41ff-a3d2-2238af9fe6ad	41413791	41424839	fwd	UWB_Cisp0
chr7	43800820	43807105	58c46c4e-22d7-4c14-9f98-e1024f8e0b27	43794785	43809930	fwd	UWB_Cisp0
chr7	45352992	45356045	d4f3d74e-a921-4b43-b1f1-1d640bf74067	45344554	45356196	fwd	UWB_Cisp0
chr7	45426501	45430055	ffd13fc4-9988-4e67-b5e8-1dd604470d96	45420327	45431160	rev	UWB_Cisp0
chr7	45759798	45761038	ae443d83-497a-4d6b-83c1-8a602ef5944f	45749278	45761045	rev	UWB_Cisp0
chr7	50975997	50982072	a061fd5e-7fa1-4140-a6fe-76965ce5cf64	50969141	50989649	fwd	UWB_Cisp0
chr7	52096579	52103652	08eb62ce-329b-465a-9505-52e394077748	52093849	52107251	fwd	UWB_Cisp0
chr7	52436722	52443513	60e443e9-09d4-4ef4-8071-62033caefe9e	52435794	52453292	rev	UWB_Cisp0
chr7	52739056	52755043	3305c9ba-dab0-4eb6-bc2a-02b5cef6b2a8	52738085	52779534	rev	UWB_Cisp0
chr7	65084106	65086720	58c80f51-8b5f-4e8c-a607-075f79bbe49b	65080086	65094065	fwd	UWB_Cisp0
chr7	65710688	65712482	5bfeea6a-7e60-463c-bc65-f4f4ef610b6e	65701569	65716831	rev	UWB_Cisp0
chr7	66445468	66453949	6c4b2c77-311f-468b-b913-4445f4b0e464	66440791	66453965	fwd	UWB_Cisp0
chr7	68069224	68073995	8748cb42-786b-4404-b3ce-09e8428bc6b7	68062538	68076999	rev	UWB_Cisp0
chr7	69855534	69859935	006e36ad-2490-48e4-9266-2a4b1537527b	69849289	69859944	rev	UWB_Cisp0
chr7	73582777	73587373	d97db9d3-ad4d-4d40-87b2-b7291803b11f	73580112	73588745	rev	UWB_Cisp0
chr7	74480252	74482367	2b6b73f7-f87b-4570-b00c-84c9f1a7722d	74474838	74485345	rev	UWB_Cisp0
chr7	74727894	74729639	d02c98db-d013-4e85-815d-b7a610f697e6	74722668	74732021	rev	UWB_Cisp0
chr7	76964575	76966809	372a5238-0537-46b3-a1bf-240155271155	76943354	76966816	fwd	UWB_Cisp0
chr7	78432916	78438140	9130e68f-4e55-4800-98e2-52b0fe6c9d17	78421576	78438446	fwd	UWB_Cisp0
chr7	84253707	84257835	dc6fed81-4cfe-416c-8a97-ef89265bd92d	84253692	84260861	fwd	UWB_Cisp0
chr7	86864273	86867892	fdc92eee-2312-43b1-ae3f-63b29b30ad8f	86855472	86867909	fwd	UWB_Cisp0
chr7	90309724	90313495	f1c1fc08-5658-4169-acd2-4f776784f33d	90309718	90318968	rev	UWB_Cisp0
chr7	91818431	91826994	f6e23bc2-4f36-44fc-85f1-6442046de4de	91814986	91834412	rev	UWB_Cisp0
chr7	94078746	94080246	4309683a-531d-4260-8c81-139ac1b381d3	94067676	94082547	rev	UWB_Cisp0
chr7	96151099	96159304	24dd5567-08ed-4f97-8abc-22e4cd313a97	96146199	96159308	rev	UWB_Cisp0
chr7	97836670	97840167	520ca6c5-c319-466d-ba3b-e9b214a793a2	97834115	97842092	rev	UWB_Cisp0
chr7	99152129	99155841	31f9c158-a332-49ce-bfb4-a28e4e35729e	99145243	99170127	rev	UWB_Cisp0
chr7	100489585	100491706	38c61321-75a3-49e2-8db9-ce886dd942bf	100485202	100505488	fwd	UWB_Cisp0
chr7	100767531	100770781	7bf46b2c-bd11-4131-89eb-17e92283b92e	100758934	100779745	rev	UWB_Cisp0
chr7	102161647	102164002	a69d0f05-c5f2-43c9-956a-76d88977c1c7	102157243	102170269	fwd	UWB_Cisp0
chr7	104105190	104106719	ea8dc686-e690-445b-8884-a2531375d743	104084378	104106728	rev	UWB_Cisp0
chr7	105559690	105565381	ed6d4f43-e070-439f-9cac-f73f606db1cd	105556289	105565386	rev	UWB_Cisp0
chr7	105874514	105876854	35fece19-63c4-489a-85f0-00f60c0c76f3	105869548	105883311	fwd	UWB_Cisp0
chr7	106087737	106092354	0fa01102-d39d-45f3-9abe-0c701f19515d	106081416	106092364	fwd	UWB_Cisp0
chr7	106725720	106728568	df693288-9fb0-4e40-913a-20527c0ba753	106724537	106753807	fwd	UWB_Cisp0
chr7	107112450	107117090	66e300a5-6c9b-4ef6-8058-ebf832284ce1	107103353	107117103	fwd	UWB_Cisp0
chr7	107575433	107580151	74c92f18-9660-4101-9d45-72f7426c601f	107575428	107590436	rev	UWB_Cisp0
chr7	109418150	109423188	1e7cc7c2-8e17-41c1-a321-d00644403dfe	109411269	109423193	fwd	UWB_Cisp0
chr7	109953948	109955046	806959a7-93d1-4abc-95ee-dd48fc39d6b4	109953940	109962903	rev	UWB_Cisp0
chr7	109963806	109968077	30837178-3f60-4893-a736-894a9af9698b	109963801	109973580	rev	UWB_Cisp0
chr7	110961010	110965111	a3ecc3b7-5f35-492b-9ec9-ea242285e32b	110961005	110967349	fwd	UWB_Cisp0
chr7	115403473	115407283	bf7c6603-98ef-47eb-865c-617b03d45891	115403467	115412084	fwd	UWB_Cisp0
chr7	116064787	116073925	77ee36aa-39be-426f-9348-38cd3e7381f0	116064777	116088610	fwd	UWB_Cisp0
chr7	117054118	117062944	4a669271-c1e1-4f79-b853-ab3d3739a226	117051823	117062954	rev	UWB_Cisp0
chr7	117378188	117379809	19bd018d-3fc7-43be-86c9-d741dd1270ee	117366585	117379817	fwd	UWB_Cisp0
chr7	117804299	117808780	56e8fbd5-5286-437b-8611-09d70689c6e1	117797063	117808787	fwd	UWB_Cisp0
chr7	118412755	118416841	6dcb89ec-e154-4fd5-b298-3dc0d5877391	118404856	118416873	rev	UWB_Cisp0
chr7	119883009	119886058	7d36c0cb-d0e0-4eac-9eff-f92991a35daf	119877977	119886585	fwd	UWB_Cisp0
chr7	120016603	120020369	60bebd10-68fb-412b-a52d-9c1d6d2d56d2	120011832	120020374	fwd	UWB_Cisp0
chr7	120153648	120155475	181ab05a-544a-493c-965d-cf000ea33698	120153643	120177736	rev	UWB_Cisp0
chr7	120162580	120172173	181ab05a-544a-493c-965d-cf000ea33698	120153643	120177736	rev	UWB_Cisp0
chr7	120903646	120905068	eb6c8c5c-aad0-414f-bac9-6b833c2adb3b	120892169	120905072	rev	UWB_Cisp0
chr7	121040809	121044691	0c2bc1ef-8961-491d-bb9e-2022d31d5708	121029086	121045028	rev	UWB_Cisp0
chr7	121333463	121335783	8f01bcc2-eb09-4d38-a546-77c684a531e2	121333329	121343015	fwd	UWB_Cisp0
chr7	125189233	125191205	a33d0740-2901-4b49-869f-2aac5d278d9e	125183389	125191238	fwd	UWB_Cisp0
chr7	125637664	125641918	9be1f8fd-e6d6-4dbd-80e1-6ebfb44af0d1	125637614	125645312	rev	UWB_Cisp0
chr7	126754009	126756225	b2f086fa-59d9-4617-8875-ad8e67490ec2	126753991	126759701	fwd	UWB_Cisp0
chr7	127314474	127327244	8fdfc53c-e5d0-4aff-8f3c-49391611ec6a	127306626	127338338	fwd	UWB_Cisp0
chr7	128532151	128533823	2ece47cd-d358-45e0-808f-84a7b8f21bac	128520831	128533833	rev	UWB_Cisp0
chr7	129286180	129295610	737cd5c1-f178-49c2-a045-b3fe4310a695	129280878	129295615	rev	UWB_Cisp0
chr7	129330980	129335845	157cbd85-d3bf-4efb-8fe5-e56d5f4eb720	129330973	129340516	fwd	UWB_Cisp0
chr7	129964477	129967238	a49cc4cd-22c9-4f16-b1a7-8cd7c9e9d1dc	129964472	129970773	rev	UWB_Cisp0
chr7	131430208	131431317	35ffceb3-2a30-450a-89f0-bab71b2cc9af	131423724	131435971	fwd	UWB_Cisp0
chr7	134600524	134606552	ff29e87b-e4b7-427e-baec-c05e240300d3	134594815	134610961	fwd	UWB_Cisp0
chr7	135265508	135273494	6f181a50-7c0f-4164-8a04-c7f72ba1faee	135265499	135281189	fwd	UWB_Cisp0
chr7	137189414	137193000	ed20ef4b-cbd4-4d98-91bb-e760df1791b9	137187301	137199814	fwd	UWB_Cisp0
chr7	138634479	138644535	83a0e98d-4578-4875-ab3d-c5515c93e88b	138631970	138647526	fwd	UWB_Cisp0
chr7	138962531	138965886	677ab7ef-3e17-44a9-886e-94b9b779dd2e	138962523	138969975	rev	UWB_Cisp0
chr7	139310247	139312898	b7ba9126-155b-4848-a6b0-b3a4771e1bd7	139299690	139312904	rev	UWB_Cisp0
chr7	141580054	141584493	6644e9a7-411a-4f8f-8c63-fbb35301be71	141574225	141584500	rev	UWB_Cisp0
chr7	141977453	141982287	fd299951-4a2d-450f-bb5a-a69b1c78496d	141964025	141987435	rev	UWB_Cisp0
chr7	142665255	142667783	290c2237-7f1a-4c69-9b30-06f3d04667ec	142660144	142676747	fwd	UWB_Cisp0
chr7	144137307	144139521	e96fdafd-94b9-4328-ab38-52ee7ac8cf18	144135722	144147824	rev	UWB_Cisp0
chr7	145087238	145091135	13dbc44e-e94c-4d84-871c-050e9416fce2	145072247	145091139	rev	UWB_Cisp0
chr7	145515969	145519799	6e514b85-f2a8-4e74-a85e-d72435f069a1	145515964	145526758	fwd	UWB_Cisp0
chr7	145577354	145578909	75940020-e425-4185-9404-6621d4425617	145568197	145578914	fwd	UWB_Cisp0
chr7	145586108	145593160	a1ef08fc-2733-4e44-a660-d2d33fd3279d	145581378	145593167	fwd	UWB_Cisp0
chr7	147519273	147523909	5b7f11b6-2253-4e84-917a-0bbeccf2fbdb	147516720	147530742	fwd	UWB_Cisp0
chr7	147824226	147842519	447825f6-6bc7-4c0f-88b3-c3300fbf58fe	147820650	147842524	rev	UWB_Cisp0
chr7	150461249	150463605	985785bc-e8f9-405e-8b4a-120d5bd90b1d	150453452	150463611	fwd	UWB_Cisp0
chr7	151051881	151053024	30ab3ce2-46d6-4fd4-8f16-5dff762c0360	151051024	151064478	rev	UWB_Cisp0
chr7	153652178	153655238	ad001865-61c0-4acd-a07b-ba4d5d54c9a7	153648009	153659685	rev	UWB_Cisp0
chr7	154847127	154848203	bc24e3a2-213b-44c6-a86c-0779aeb2eb1b	154846260	154854735	fwd	UWB_Cisp0
chr7	155650440	155654040	a434e3e8-5b68-423a-920e-0eb521d8b088	155645998	155654045	fwd	UWB_Cisp0
chr7	158024794	158034370	f6af30f6-76b8-48d2-8682-b5f51fff2d93	158008977	158045418	fwd	UWB_Cisp0
chr7	158947485	158952670	b9219203-c5fc-4808-9219-fd292c1e210b	158924254	158952677	rev	UWB_Cisp0
chr8	24364143	24368841	68d35bf0-ff29-4943-b852-5e1b9b75cf0e	24352589	24370958	rev	UWB_Cisp0
chr8	28105350	28111448	c37849b3-392e-4df6-8b8c-c9f141ad67a3	28096993	28122084	rev	UWB_Cisp0
chr8	30628454	30630257	58449146-c900-4709-9524-601d74f770f5	30623486	30632043	fwd	UWB_Cisp0
chr8	33440732	33445690	a3c33589-013f-48c2-aae4-2397bda36bb7	33440725	33449933	rev	UWB_Cisp0
chr8	35018351	35020530	32245596-e000-4556-91e0-5d5f016382a4	35005786	35033284	fwd	UWB_Cisp0
chr8	36159708	36165355	beaeeaee-ba26-4697-a7ee-dd8809f0262a	36152390	36165494	rev	UWB_Cisp0
chr8	36487306	36491278	fbfece9a-8e5e-4ca9-b746-6abab6d55217	36479861	36491286	rev	UWB_Cisp0
chr8	36897172	36898268	f04e9c4b-d813-46b5-95de-76f901602263	36883215	36898276	rev	UWB_Cisp0
chr8	38175521	38178691	a05c4b9c-339d-4443-891c-e55948425876	38161052	38178696	fwd	UWB_Cisp0
chr8	49080126	49085101	a3152c0c-f869-4ad7-8e9f-e74a58fc61f8	49075937	49090484	fwd	UWB_Cisp0
chr8	51465484	51466888	374a33c0-b6d1-4822-93f9-3f3d0fb6987b	51465477	51480269	rev	UWB_Cisp0
chr8	51597105	51598652	f8d30228-85f3-4d45-9c10-23774518a9e9	51594883	51616463	fwd	UWB_Cisp0
chr8	51727502	51734995	06153736-6122-489c-980b-8dac8df8407d	51725691	51753220	fwd	UWB_Cisp0
chr8	52803965	52807676	5f8d2754-b2fc-4b3e-b350-c2c085c1cc58	52800737	52812616	rev	UWB_Cisp0
chr8	53392732	53396164	9b2693cf-bb7b-4244-9f07-446ca934cc28	53392727	53401479	fwd	UWB_Cisp0
chr8	55444903	55449834	5b95a16c-3bb4-40c8-8c69-42c9cb7d178a	55440636	55456288	fwd	UWB_Cisp0
chr8	56015780	56019163	2f01e833-3fcb-4270-b5dd-fd55b8e7659b	56007340	56019170	fwd	UWB_Cisp0
chr8	56783042	56786855	84a82444-08cf-489f-ae4e-542548063ec4	56768590	56790763	rev	UWB_Cisp0
chr8	58653134	58656053	674f7508-aa57-4696-bbd2-4468ddcfb73a	58653119	58660454	fwd	UWB_Cisp0
chr8	59504906	59510320	d6868b4d-9c27-4afd-af31-6b88b45870a1	59504444	59520401	rev	UWB_Cisp0
chr8	60346488	60353083	cd5ababf-76e8-4c4a-bbde-ae2ce8bfbf81	60346473	60356670	rev	UWB_Cisp0
chr8	60926067	60931044	40f87ccb-481c-498c-b6e4-b3fd2c4d628b	60926061	60938274	fwd	UWB_Cisp0
chr8	61273110	61276502	22c820bb-0bb2-4446-b0bb-2e40ebc7e12a	61270945	61288223	rev	UWB_Cisp0
chr8	62410960	62412999	e7fb38c4-1e13-433b-b0ec-106dfcad23dc	62403466	62413536	fwd	UWB_Cisp0
chr8	62793840	62794856	9ceb41d1-2f23-4343-8aec-c12d4ae13664	62787254	62798657	fwd	UWB_Cisp0
chr8	63684574	63690782	c0e51e9c-438c-4017-aba3-1d6c288f372b	63683721	63702862	rev	UWB_Cisp0
